Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Gender (product.metafields.custom.gender),Source SKU (product.metafields.custom.source_sku),Source URL (product.metafields.custom.source_url)
,hoka-clifton-10-men-asteroid-galactic-grey-2030gyst,,,,,,,,2030GYST-9-5,198605168734,Color,Asteroid/Galactic Grey,,Size,9.5,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030GYST_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-galactic-grey-2030gyst,,,,,,,,2030GYST-10,198605168796,Color,Asteroid/Galactic Grey,,Size,10,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030GYST_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-galactic-grey-2030gyst,,,,,,,,2030GYST-10-5,198605168789,Color,Asteroid/Galactic Grey,,Size,10.5,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030GYST_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-galactic-grey-2030gyst,,,,,,,,2030GYST-11,198605168840,Color,Asteroid/Galactic Grey,,Size,11,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030GYST_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-galactic-grey-2030gyst,,,,,,,,2030GYST-11-5,198605168833,Color,Asteroid/Galactic Grey,,Size,11.5,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030GYST_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-galactic-grey-2030gyst,,,,,,,,2030GYST-12,198605168864,Color,Asteroid/Galactic Grey,,Size,12,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030GYST_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-galactic-grey-2030gyst,,,,,,,,2030GYST-13,198605168871,Color,Asteroid/Galactic Grey,,Size,13,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030GYST_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-galactic-grey-2030gyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030GYST_02?wid=1600&hei=1600&fmt=png-alpha,2,HOKA Clifton 10 Men's Running Shoes - Asteroid/Galactic Grey - view 2,,,,,,,,
,hoka-clifton-10-men-asteroid-galactic-grey-2030gyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030GYST_03?wid=1600&hei=1600&fmt=png-alpha,3,HOKA Clifton 10 Men's Running Shoes - Asteroid/Galactic Grey - view 3,,,,,,,,
,hoka-clifton-10-men-asteroid-galactic-grey-2030gyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030GYST_04?wid=1600&hei=1600&fmt=png-alpha,4,HOKA Clifton 10 Men's Running Shoes - Asteroid/Galactic Grey - view 4,,,,,,,,
,hoka-clifton-10-men-asteroid-galactic-grey-2030gyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030GYST_05?wid=1600&hei=1600&fmt=png-alpha,5,HOKA Clifton 10 Men's Running Shoes - Asteroid/Galactic Grey - view 5,,,,,,,,
HOKA Clifton 10 Men's Running Shoes - Asteroid/Silver,hoka-clifton-10-men-asteroid-silver-2030adsl,"<p>Unleash your full potential on the road or trail with the Hoka Clifton 10—where every step feels like running on clouds. Featuring a fine-tuned midsole geometry and an improved forefoot fit, these silhouettes provide exceptional comfort and support through every stride. The new double-lace lock system enables easy on and off, while the refined heel with an enhanced underfoot transition ensures a smooth and stable ride. </p> <p>Boasting a redefined rearfoot-focused Active Foot Frame, these shoes improve stability and support for a seamless running experience. Push your limits and experience peak performance in the Hoka Clifton 10.</p> <p><strong>Hoka Clifton 10 features:</strong></p> <ul> <li>Jacquard knit upper offers breathability and a snug fit.</li> <li>Molded EVA sockliner adds comfort and support.</li> <li>CMEVA midsole with Meta-Rocker technology delivers cushioning.</li> <li>Reflective upper details enhance low-light visibility.</li> <li>Inherently durable abrasion rubber outsole ensures excellent traction.</li> <li>Weight: 9.8 oz.</li> </ul><hr /><p>Long runs, daily walks, and hours on your feet all feel easier in the HOKA Clifton 10. This updated favorite is built to keep your stride smooth and comfortable, pairing plush cushioning with a refined heel transition and an improved forefoot fit that helps you move confidently from the first mile to the last.</p><ul><li>Jacquard knit upper provides breathable, supportive comfort.</li><li>Molded EVA sockliner adds step-in softness.</li><li>CMEVA midsole and Meta-Rocker geometry help create a smooth, cushioned ride.</li><li>Rearfoot-focused Active Foot Frame adds stability and support.</li><li>Double-lace lock system helps make on and off easier.</li><li>Reflective details and a durable abrasion rubber outsole round out the design.</li><li>Weight: 9.8 oz.</li></ul> <p><strong>Size & Fit Guidance</strong></p> <p>Most reviewers say the fit feels true to size and comfortable right away. For the best fit, we recommend starting with your usual size; if you prefer extra room through the forefoot or typically choose wide widths, a wide option may feel best.</p> <p><strong>Best For</strong></p> <p>Best for daily running, walking, and long hours on hard surfaces when you want lightweight cushioning and dependable support.</p> <p><strong>Cushioning & Road Feel</strong></p> <p>Reviewers consistently highlight the soft, cloud-like cushioning and smooth ride underfoot. The feel leans plush and protective for pavement, recovery miles, and all-day wear, with comfort prioritized over a close-to-the-ground ride.</p> <p><strong>Break-In & Durability</strong></p> <p>Many wearers say the Clifton 10 feels good from the first wear, so it does not ask for much break-in time. Repeat HOKA buyers also point to reliable everyday performance across running, walking, and work shifts.</p> <p><strong>Care & Maintenance</strong></p> <p>To keep the knit upper looking fresh, use gentle spot cleaning as needed. One longtime wearer noted the shoe continued to hold up well even after multiple washes.</p>",HOKA,Apparel & Accessories > Shoes,Running Shoes,"footlocker-clean-batch-2026-09, footlocker-source, new-arrivals, hoka, style:2030ADSL, men, Running, running, sale",TRUE,Active,2030ADSL-7-5,198605655210,Color,Asteroid/Silver,,Size,7.5,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,https://assets.footlocker.com/is/image/FLDM/2030ADSL_01?wid=1600&hei=1600&fmt=png-alpha,1,HOKA Clifton 10 Men's Running Shoes - Asteroid/Silver - primary view,https://assets.footlocker.com/is/image/FLDM/2030ADSL_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,HOKA Clifton 10 Men's Running Shoes - Asteroid/Silver,Shop HOKA Clifton 10 Men's Running Shoes - Asteroid/Silver at Sneaker Head.,Grey,Men's,2030ADSL,https://www.footlocker.com/product/hoka-clifton-10-mens/2030ADSL.html
,hoka-clifton-10-men-asteroid-silver-2030adsl,,,,,,,,2030ADSL-8,198605655241,Color,Asteroid/Silver,,Size,8,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030ADSL_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-silver-2030adsl,,,,,,,,2030ADSL-8-5,198605655234,Color,Asteroid/Silver,,Size,8.5,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030ADSL_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-silver-2030adsl,,,,,,,,2030ADSL-9,198605655265,Color,Asteroid/Silver,,Size,9,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030ADSL_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-silver-2030adsl,,,,,,,,2030ADSL-9-5,198605655258,Color,Asteroid/Silver,,Size,9.5,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030ADSL_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-silver-2030adsl,,,,,,,,2030ADSL-10,198605655319,Color,Asteroid/Silver,,Size,10,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030ADSL_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-silver-2030adsl,,,,,,,,2030ADSL-10-5,198605655302,Color,Asteroid/Silver,,Size,10.5,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030ADSL_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-silver-2030adsl,,,,,,,,2030ADSL-11,198605655142,Color,Asteroid/Silver,,Size,11,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030ADSL_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-silver-2030adsl,,,,,,,,2030ADSL-11-5,198605655135,Color,Asteroid/Silver,,Size,11.5,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030ADSL_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-silver-2030adsl,,,,,,,,2030ADSL-12,198605655166,Color,Asteroid/Silver,,Size,12,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030ADSL_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-silver-2030adsl,,,,,,,,2030ADSL-13,198605655173,Color,Asteroid/Silver,,Size,13,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030ADSL_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-asteroid-silver-2030adsl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030ADSL_03?wid=1600&hei=1600&fmt=png-alpha,2,HOKA Clifton 10 Men's Running Shoes - Asteroid/Silver - view 2,,,,,,,,
,hoka-clifton-10-men-asteroid-silver-2030adsl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030ADSL_04?wid=1600&hei=1600&fmt=png-alpha,3,HOKA Clifton 10 Men's Running Shoes - Asteroid/Silver - view 3,,,,,,,,
,hoka-clifton-10-men-asteroid-silver-2030adsl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030ADSL_05?wid=1600&hei=1600&fmt=png-alpha,4,HOKA Clifton 10 Men's Running Shoes - Asteroid/Silver - view 4,,,,,,,,
,hoka-clifton-10-men-asteroid-silver-2030adsl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030ADSL_06?wid=1600&hei=1600&fmt=png-alpha,5,HOKA Clifton 10 Men's Running Shoes - Asteroid/Silver - view 5,,,,,,,,
HOKA Clifton 10 Men's Running Shoes - Black/Black,hoka-clifton-10-men-black-black-2030bblc,"<p>Unleash your full potential on the road or trail with the Hoka Clifton 10—where every step feels like running on clouds. Featuring a fine-tuned midsole geometry and an improved forefoot fit, these silhouettes provide exceptional comfort and support through every stride. The new double-lace lock system enables easy on and off, while the refined heel with an enhanced underfoot transition ensures a smooth and stable ride. </p> <p>Boasting a redefined rearfoot-focused Active Foot Frame, these shoes improve stability and support for a seamless running experience. Push your limits and experience peak performance in the Hoka Clifton 10.</p> <p><strong>Hoka Clifton 10 features:</strong></p> <ul> <li>Jacquard knit upper offers breathability and a snug fit.</li> <li>Molded EVA sockliner adds comfort and support.</li> <li>CMEVA midsole with Meta-Rocker technology delivers cushioning.</li> <li>Reflective upper details enhance low-light visibility.</li> <li>Inherently durable abrasion rubber outsole ensures excellent traction.</li> <li>Weight: 9.8 oz.</li> </ul><hr /><p>Long runs, daily walks, and hours on your feet all feel easier in the HOKA Clifton 10. This updated favorite is built to keep your stride smooth and comfortable, pairing plush cushioning with a refined heel transition and an improved forefoot fit that helps you move confidently from the first mile to the last.</p><ul><li>Jacquard knit upper provides breathable, supportive comfort.</li><li>Molded EVA sockliner adds step-in softness.</li><li>CMEVA midsole and Meta-Rocker geometry help create a smooth, cushioned ride.</li><li>Rearfoot-focused Active Foot Frame adds stability and support.</li><li>Double-lace lock system helps make on and off easier.</li><li>Reflective details and a durable abrasion rubber outsole round out the design.</li><li>Weight: 9.8 oz.</li></ul> <p><strong>Size & Fit Guidance</strong></p> <p>Most reviewers say the fit feels true to size and comfortable right away. For the best fit, we recommend starting with your usual size; if you prefer extra room through the forefoot or typically choose wide widths, a wide option may feel best.</p> <p><strong>Best For</strong></p> <p>Best for daily running, walking, and long hours on hard surfaces when you want lightweight cushioning and dependable support.</p> <p><strong>Cushioning & Road Feel</strong></p> <p>Reviewers consistently highlight the soft, cloud-like cushioning and smooth ride underfoot. The feel leans plush and protective for pavement, recovery miles, and all-day wear, with comfort prioritized over a close-to-the-ground ride.</p> <p><strong>Break-In & Durability</strong></p> <p>Many wearers say the Clifton 10 feels good from the first wear, so it does not ask for much break-in time. Repeat HOKA buyers also point to reliable everyday performance across running, walking, and work shifts.</p> <p><strong>Care & Maintenance</strong></p> <p>To keep the knit upper looking fresh, use gentle spot cleaning as needed. One longtime wearer noted the shoe continued to hold up well even after multiple washes.</p>",HOKA,Apparel & Accessories > Shoes,Running Shoes,"footlocker-clean-batch-2026-09, footlocker-source, new-arrivals, hoka, style:2030BBLC, men, Running, running, sale",TRUE,Active,2030BBLC-8,197634748894,Color,Black/Black,,Size,8,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,https://assets.footlocker.com/is/image/FLDM/2030BBLC_01?wid=1600&hei=1600&fmt=png-alpha,1,HOKA Clifton 10 Men's Running Shoes - Black/Black - primary view,https://assets.footlocker.com/is/image/FLDM/2030BBLC_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,HOKA Clifton 10 Men's Running Shoes - Black/Black,Shop HOKA Clifton 10 Men's Running Shoes - Black/Black at Sneaker Head.,Black,Men's,2030BBLC,https://www.footlocker.com/product/hoka-clifton-10-mens/2030BBLC.html
,hoka-clifton-10-men-black-black-2030bblc,,,,,,,,2030BBLC-8-5,197634749051,Color,Black/Black,,Size,8.5,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030BBLC_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-black-black-2030bblc,,,,,,,,2030BBLC-9,197634748948,Color,Black/Black,,Size,9,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030BBLC_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-black-black-2030bblc,,,,,,,,2030BBLC-9-5,197634748900,Color,Black/Black,,Size,9.5,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030BBLC_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-black-black-2030bblc,,,,,,,,2030BBLC-10,197634748962,Color,Black/Black,,Size,10,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030BBLC_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-black-black-2030bblc,,,,,,,,2030BBLC-11-5,197634748979,Color,Black/Black,,Size,11.5,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030BBLC_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-black-black-2030bblc,,,,,,,,2030BBLC-13,197634749013,Color,Black/Black,,Size,13,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/2030BBLC_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-black-black-2030bblc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030BBLC_02?wid=1600&hei=1600&fmt=png-alpha,2,HOKA Clifton 10 Men's Running Shoes - Black/Black - view 2,,,,,,,,
,hoka-clifton-10-men-black-black-2030bblc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030BBLC_03?wid=1600&hei=1600&fmt=png-alpha,3,HOKA Clifton 10 Men's Running Shoes - Black/Black - view 3,,,,,,,,
,hoka-clifton-10-men-black-black-2030bblc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030BBLC_04?wid=1600&hei=1600&fmt=png-alpha,4,HOKA Clifton 10 Men's Running Shoes - Black/Black - view 4,,,,,,,,
,hoka-clifton-10-men-black-black-2030bblc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030BBLC_05?wid=1600&hei=1600&fmt=png-alpha,5,HOKA Clifton 10 Men's Running Shoes - Black/Black - view 5,,,,,,,,
HOKA Clifton 10 Men's Running Shoes - Black/Silver,hoka-clifton-10-men-black-silver-2030bksv,"<p>Unleash your full potential on the road or trail with the Hoka Clifton 10—where every step feels like running on clouds. Featuring a fine-tuned midsole geometry and an improved forefoot fit, these silhouettes provide exceptional comfort and support through every stride. The new double-lace lock system enables easy on and off, while the refined heel with an enhanced underfoot transition ensures a smooth and stable ride. </p> <p>Boasting a redefined rearfoot-focused Active Foot Frame, these shoes improve stability and support for a seamless running experience. Push your limits and experience peak performance in the Hoka Clifton 10.</p> <p><strong>Hoka Clifton 10 features:</strong></p> <ul> <li>Jacquard knit upper offers breathability and a snug fit.</li> <li>Molded EVA sockliner adds comfort and support.</li> <li>CMEVA midsole with Meta-Rocker technology delivers cushioning.</li> <li>Reflective upper details enhance low-light visibility.</li> <li>Inherently durable abrasion rubber outsole ensures excellent traction.</li> <li>Weight: 9.8 oz.</li> </ul><hr /><p>Long runs, daily walks, and hours on your feet all feel easier in the HOKA Clifton 10. This updated favorite is built to keep your stride smooth and comfortable, pairing plush cushioning with a refined heel transition and an improved forefoot fit that helps you move confidently from the first mile to the last.</p><ul><li>Jacquard knit upper provides breathable, supportive comfort.</li><li>Molded EVA sockliner adds step-in softness.</li><li>CMEVA midsole and Meta-Rocker geometry help create a smooth, cushioned ride.</li><li>Rearfoot-focused Active Foot Frame adds stability and support.</li><li>Double-lace lock system helps make on and off easier.</li><li>Reflective details and a durable abrasion rubber outsole round out the design.</li><li>Weight: 9.8 oz.</li></ul> <p><strong>Size & Fit Guidance</strong></p> <p>Most reviewers say the fit feels true to size and comfortable right away. For the best fit, we recommend starting with your usual size; if you prefer extra room through the forefoot or typically choose wide widths, a wide option may feel best.</p> <p><strong>Best For</strong></p> <p>Best for daily running, walking, and long hours on hard surfaces when you want lightweight cushioning and dependable support.</p> <p><strong>Cushioning & Road Feel</strong></p> <p>Reviewers consistently highlight the soft, cloud-like cushioning and smooth ride underfoot. The feel leans plush and protective for pavement, recovery miles, and all-day wear, with comfort prioritized over a close-to-the-ground ride.</p> <p><strong>Break-In & Durability</strong></p> <p>Many wearers say the Clifton 10 feels good from the first wear, so it does not ask for much break-in time. Repeat HOKA buyers also point to reliable everyday performance across running, walking, and work shifts.</p> <p><strong>Care & Maintenance</strong></p> <p>To keep the knit upper looking fresh, use gentle spot cleaning as needed. One longtime wearer noted the shoe continued to hold up well even after multiple washes.</p>",HOKA,Apparel & Accessories > Shoes,Running Shoes,"footlocker-clean-batch-2026-09, footlocker-source, new-arrivals, hoka, style:2030BKSV, men, Running, running",TRUE,Active,2030BKSV-11-5,198605555596,Color,Black/Silver,,Size,11.5,,,,,155.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,https://assets.footlocker.com/is/image/FLDM/2030BKSV_01?wid=1600&hei=1600&fmt=png-alpha,1,HOKA Clifton 10 Men's Running Shoes - Black/Silver - primary view,https://assets.footlocker.com/is/image/FLDM/2030BKSV_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,HOKA Clifton 10 Men's Running Shoes - Black/Silver,Shop HOKA Clifton 10 Men's Running Shoes - Black/Silver at Sneaker Head.,Black,Men's,2030BKSV,https://www.footlocker.com/product/hoka-clifton-10-mens/2030BKSV.html
,hoka-clifton-10-men-black-silver-2030bksv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030BKSV_03?wid=1600&hei=1600&fmt=png-alpha,2,HOKA Clifton 10 Men's Running Shoes - Black/Silver - view 2,,,,,,,,
,hoka-clifton-10-men-black-silver-2030bksv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030BKSV_04?wid=1600&hei=1600&fmt=png-alpha,3,HOKA Clifton 10 Men's Running Shoes - Black/Silver - view 3,,,,,,,,
,hoka-clifton-10-men-black-silver-2030bksv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030BKSV_05?wid=1600&hei=1600&fmt=png-alpha,4,HOKA Clifton 10 Men's Running Shoes - Black/Silver - view 4,,,,,,,,
,hoka-clifton-10-men-black-silver-2030bksv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/2030BKSV_06?wid=1600&hei=1600&fmt=png-alpha,5,HOKA Clifton 10 Men's Running Shoes - Black/Silver - view 5,,,,,,,,
HOKA Clifton 10 Men's Running Shoes - Black/Varsity Navy,hoka-clifton-10-men-black-varsity-navy-62030vck,"<p>Unleash your full potential on the road or trail with the Hoka Clifton 10—where every step feels like running on clouds. Featuring a fine-tuned midsole geometry and an improved forefoot fit, these silhouettes provide exceptional comfort and support through every stride. The new double-lace lock system enables easy on and off, while the refined heel with an enhanced underfoot transition ensures a smooth and stable ride. </p> <p>Boasting a redefined rearfoot-focused Active Foot Frame, these shoes improve stability and support for a seamless running experience. Push your limits and experience peak performance in the Hoka Clifton 10.</p> <p><strong>Hoka Clifton 10 features:</strong></p> <ul> <li>Jacquard knit upper offers breathability and a snug fit.</li> <li>Molded EVA sockliner adds comfort and support.</li> <li>CMEVA midsole with Meta-Rocker technology delivers cushioning.</li> <li>Reflective upper details enhance low-light visibility.</li> <li>Inherently durable abrasion rubber outsole ensures excellent traction.</li> <li>Weight: 9.8 oz.</li> </ul><hr /><p>Long runs, daily walks, and hours on your feet all feel easier in the HOKA Clifton 10. This updated favorite is built to keep your stride smooth and comfortable, pairing plush cushioning with a refined heel transition and an improved forefoot fit that helps you move confidently from the first mile to the last.</p><ul><li>Jacquard knit upper provides breathable, supportive comfort.</li><li>Molded EVA sockliner adds step-in softness.</li><li>CMEVA midsole and Meta-Rocker geometry help create a smooth, cushioned ride.</li><li>Rearfoot-focused Active Foot Frame adds stability and support.</li><li>Double-lace lock system helps make on and off easier.</li><li>Reflective details and a durable abrasion rubber outsole round out the design.</li><li>Weight: 9.8 oz.</li></ul> <p><strong>Size & Fit Guidance</strong></p> <p>Most reviewers say the fit feels true to size and comfortable right away. For the best fit, we recommend starting with your usual size; if you prefer extra room through the forefoot or typically choose wide widths, a wide option may feel best.</p> <p><strong>Best For</strong></p> <p>Best for daily running, walking, and long hours on hard surfaces when you want lightweight cushioning and dependable support.</p> <p><strong>Cushioning & Road Feel</strong></p> <p>Reviewers consistently highlight the soft, cloud-like cushioning and smooth ride underfoot. The feel leans plush and protective for pavement, recovery miles, and all-day wear, with comfort prioritized over a close-to-the-ground ride.</p> <p><strong>Break-In & Durability</strong></p> <p>Many wearers say the Clifton 10 feels good from the first wear, so it does not ask for much break-in time. Repeat HOKA buyers also point to reliable everyday performance across running, walking, and work shifts.</p> <p><strong>Care & Maintenance</strong></p> <p>To keep the knit upper looking fresh, use gentle spot cleaning as needed. One longtime wearer noted the shoe continued to hold up well even after multiple washes.</p>",HOKA,Apparel & Accessories > Shoes,Running Shoes,"footlocker-clean-batch-2026-09, footlocker-source, new-arrivals, hoka, style:62030VCK, men, Running, running, sale",TRUE,Active,62030VCK-7-5,198605792700,Color,Black/Varsity Navy,,Size,7.5,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,https://assets.footlocker.com/is/image/FLDM/62030VCK_01?wid=1600&hei=1600&fmt=png-alpha,1,HOKA Clifton 10 Men's Running Shoes - Black/Varsity Navy - primary view,https://assets.footlocker.com/is/image/FLDM/62030VCK_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,HOKA Clifton 10 Men's Running Shoes - Black/Varsity Navy,Shop HOKA Clifton 10 Men's Running Shoes - Black/Varsity Navy at Sneaker Head.,Navy,Men's,62030VCK,https://www.footlocker.com/product/hoka-clifton-10-mens/62030VCK.html
,hoka-clifton-10-men-black-varsity-navy-62030vck,,,,,,,,62030VCK-9,198605792861,Color,Black/Varsity Navy,,Size,9,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/62030VCK_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-black-varsity-navy-62030vck,,,,,,,,62030VCK-9-5,198605792878,Color,Black/Varsity Navy,,Size,9.5,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/62030VCK_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,hoka-clifton-10-men-black-varsity-navy-62030vck,,,,,,,,62030VCK-10-5,198605792823,Color,Black/Varsity Navy,,Size,10.5,,,,,123.99,155.00,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/62030VCK_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
